Unnamed: 0,Country,Producer,System Designation ,SizeClass,Remarks ,OperationalRole,Airframe,TailConfig,WingForm,WingConfig,BodyConfig,EngineType,LaunchMethod,Mission,MaxSpeed_kmh,CruiseSpeed_kmh,Endurance_h,Range_km,ActualRange_km,MTOW_kg,PayloadEnduranceProduct_kgh,Payload_kg,AnchorPayload_kg,Ceiling_km,EngPower_hp,Wingspan_m,Length_m,Height_m,sources,Unnamed: 30,EnduranceFlag,PayloadFraction,PowerLoading_hp_per_kg,MissionTags,IsConfigVariant,PayloadEnduranceProduct_kgh_derived,HasAnchorPayload,SizeClassStd,DerivedRange_km,RangeKind,BestRange_km,StallSpeed_kmh,Airfoil,AspectRatio_NTNU,Chord_est_m_NTNU,PropDiameter_m,NTNU_ref
1042.0,USA,Amazon,Prime Air (prototype 2),Micro,"EL ,4x Dual rotor +1 pusher prop ",CC,FW/RW,,,,,,,,96.0,,,16.0,,,,2.0,,,,,,,,,normal,,,,False,,False,,,range_only_low_conf,16.0,,,,,,
1095.0,USA,Drone America,Ariel Scooper Drone ,MR,Fire -fighting RPAS ,CC,FW,,,,,,,,,,,,,,,3855.0,,,,,,,,,normal,,,,False,,False,,,none,,,,,,,
1196.0,USA,Naval Research Lab .,Stop -Rotor,CR,EL ,DV,FW/RW,,,,,,,,185.0,,0.5,,,,,,,,,,,,,,normal,,,,False,,False,,,derived_max_estimated,60.125,,,,,,
1320.0,France,Sagem,Sperwer A Mk II,,,,,,,,,,,,,166.7,6.0,200.0,,,,50.0,,4.572,,4.2,3.5,,,,normal,,,,False,,False,,,,200.0,,,,,,NTNU-new:Sperwer A Mk II
962.0,Ukraine,A.Drones,Pilum ,CR,"EL ,OFF ,CL or air launched by Grand Chimera ",M,FW,,,,,,AirLaunched,,100.0,,0.5,50.0,,,1.0,2.0,,,,,,,,,normal,,,,False,1.0,False,,,range_supports_ferry,50.0,,,,,,
203.0,China (PR ),OXAI Aircraft,Mozi 2,MRE,"EL ,Solar ",CC,FW,,,,,,,,,,12.0,,,,,,,,,,,,,,normal,,,,False,,False,,,none,,,,,,,
692.0,Russian Fed .,Sukhoi,Zond -3,MALE,,DP,FW,inv-V,T,M,WT,,CTOL,,250.0,,12.0,2500.0,2500.0,2000.0,6000.0,500.0,,,,,,,,,normal,0.25,,,False,6000.0,False,HALE,,actual,2500.0,,,,,,
500.0,Italy,CIRA,Castor ,STRA,space plane ,RA,FW,,,,,,,,1000.0,,,,,1319.0,,,,,,4.1,9.0,,,,normal,,,,False,,False,MALE,,none,,,,,,,
701.0,Russian Fed .,"Transas (Kronshtadt ,acquired by Sistema Group)",Dozor -600,MRE,,DP,FW,,,,,,,,150.0,,24.0,3700.0,3700.0,640.0,2760.0,115.0,,,,,,,,,normal,0.1796875,,,False,2760.0,False,MALE,,actual,3700.0,,,,,,
804.0,South Korea,Ucon Systems,OPV ,MR,OPA ,DP,FW,,,,,,,,220.0,,24.0,100.0,,600.0,,,,,,,,,,,normal,,,,False,,False,MALE,,derived_max_datalink_likely,3432.0,,,,,,
211.0,China (PR ),Smart Max Geosystems (aiframe :Nomex Honeycomb /EPO ),SMG -VEZ ,Micro,EL ,CC,FW,,,,,,,,,,1.66,9.0,,4.0,,,,,,,,,,,normal,,,,False,,False,Mini,,range_only_low_conf,9.0,,,,,,
351.0,Hungary,Amores Robotics,Observer,Mini,EL ,DP,FW,,,,,,,,110.0,,1.5,75.0,,10.0,,,,,,,,,,,normal,,,,False,,False,Mini,,derived_max_or_range,107.25,,,,,,
1185.0,USA,MicroUAV (ex Brandebury Tool Company ),Scythe ,CR,,M,FW,,,,,,,,230.0,,6.0,,,7.7,16.2,2.7,,,,,,,,,normal,0.3506493506493507,,,False,16.2,False,Mini,,derived_max_estimated,897.0,,,,,,
218.0,China (PR ),Volitation (ex Volition Innovations ),Falco ,Mini,EL ,DP,FW,,,,,,,,140.0,,2.0,10.0,,6.0,170.0,0.9,85.0,,,,,,,,normal,0.15,,,False,1.8,True,Mini,,derived_max_datalink_likely,182.0,,,,,,
201.0,China (PR ),NRIST,W-30,CR,,M,FW,,,,,,,,150.0,,4.0,10.0,,18.0,20.0,5.0,,,,,,,,,normal,0.2777777777777778,,,False,20.0,False,Mini,,derived_max_datalink_likely,390.0,,,,,,
615.0,Poland,ITWL (Air Force Institute of Technology ),Bat -3L (Nietoperz -3L),Mini,,DP,FW,,,,,,,,100.0,,1.5,15.0,,6.5,,,,,,,,,,,normal,,,,False,,False,Mini,,derived_max_datalink_likely,97.5,,,,,,
938.0,UK,Fanwing,STOL UAV ,Mini,Fanwing ,DV,FW,,,,,,,,29.0,,,,,12.0,,2.0,,,,,,,,,normal,0.1666666666666667,,,False,,False,Mini,,none,,,,,,,
350.0,Hungary,Amores Robotics,LandScope ,Micro,"EL ,Flying wing ",DP,FW,,,,,,,,60.0,,1.5,50.0,,3.5,,,,,,,,,,,normal,,,,False,,False,Mini,,derived_max_or_range,58.5,,,,,,
214.0,China (PR ),Toaero (see above ),TS-28,Mini,"EL ,VTOL ",DP,FW/RW,,,,,,,,110.0,,1.5,,,18.0,3.0,2.0,,,,,,,,,normal,0.1111111111111111,,,False,3.0,False,Mini,,derived_max_estimated,107.25,,,,,,
825.0,Spain,Expal,Shepherd -Mil ,Micro,(2.4GHz/14GHz/900MHz),M,FW,,,,,,,,50.0,,1.0,100.0,,2.8,,,,,,,,,,,normal,,,,False,,False,Mini,,range_supports_ferry,100.0,,,,,,
1190.0,USA,MIT Lincoln Laboratory,Perdix ,Micro,"EL ,Swarm behavior ,3D-printed ",M,FW,,,,,,,,113.0,,0.333,,,0.29,,,,,,,,,,,normal,,,,False,,False,Nano/Micro,,derived_max_estimated,24.45885,,,,,,
1049.0,USA,Applied Research Associates &Irvine Sensors,Towhawk ,Micro,Tube /hand launch ,M,FW,,,,,,Tube,,55.0,,1.17,10.0,,0.95,0.3159,0.27,,,,,,,,,normal,0.2842105263157895,,,False,0.3159,False,Nano/Micro,,derived_max_datalink_likely,41.8275,,,,,,
378.0,Indonesia,Globalindo Technology Services Indonesia,PUNA Kujang ,Mini,,DP,FW,,,,,,,,100.0,,2.5,,,25.0,17.5,7.0,,,,,,,,,normal,0.28,,,False,17.5,False,Small,,derived_max_estimated,162.5,,,,,,
286.0,France,Skydrone,Orca ,Mini,"Combustion +EL ,Cargo ",CC,FW/RW,,,,,,,,120.0,,6.0,50.0,,24.0,18.0,3.0,,,,,,,,,normal,0.125,,,False,18.0,False,Small,,derived_max_datalink_likely,468.0,,,,,,
83.0,China (PR ),AEE Technology (Shenzhen AEE Technology ),G30 ,SR,Hybrid Petrol /EL ,DP,FW/RW,,,,,,,,100.0,,4.0,35.0,,29.5,18.0,4.5,,,,,,,,,normal,0.1525423728813559,,,False,18.0,False,Small,,derived_max_datalink_likely,260.0,,,,,,
699.0,Russian Fed .,"Transas (Kronshtadt ,acquired by Sistema Group)",Dozor -85,SR,,DP,FW,,,,,,,,150.0,,8.0,900.0,900.0,85.0,100.0,12.5,,,,,,,,,normal,0.1470588235294118,,,False,100.0,False,Small,,actual,900.0,,,,,,
1004.0,USA,Accurate Automation,GLOV ,Mini,,DV,FW,,,,,,,,144.0,,,,,22.68,,,,,,,,,,,normal,,,,False,,False,Small,,none,,,,,,,
698.0,Russian Fed .,"Transas (Kronshtadt ,acquired by Sistema Group)",Dozor -50,SR,,DP,FW,,,,,,,,130.0,,6.0,600.0,600.0,50.0,48.0,8.0,,,,,,,,,normal,0.16,,,False,48.0,False,Small,,actual,600.0,,,,,,
259.0,France,Boreal (ex AJS ),Boreal ,Mini,"Petrol ,Bungee -Lnchd ",CC,FW,,,,,,,,180.0,,10.0,,,25.0,50.0,5.0,,,,,,,,,normal,0.2,,,False,50.0,False,Small,,derived_max_estimated,1170.0,,,,,,
99.0,China (PR ),Beijing Sagetown Technologies,CL -3,CR,Petrol /EL Hybrid ,DP,FW/RW,,,,,,,,120.0,,4.0,,,45.0,40.0,10.0,,,,,,,,,normal,0.2222222222222222,,,False,40.0,False,Small,,derived_max_estimated,312.0,,,,,,
213.0,China (PR ),Toaero (see above ),H20,Mini,EL ,DP,FW,,,,,,,,90.0,,1.5,,,25.0,7.5,5.0,,,,,,,,,normal,0.2,,,False,7.5,False,Small,,derived_max_estimated,87.75,,,,,,
103.0,China (PR ),Beijing Sagetown Technologies,CL-8,Mini," Hybrid power, VTOL",DP,FW/RW,,,,,,,,100.0,85.0,2.0,150.0,160.0,20.0,6.0,3.0,,,,3.2,1.7,,,,normal,0.15,,,True,6.0,False,Small,170.0,actual,160.0,,,,,,
215.0,China (PR ),Toacro (see above ),ZX -D03 ,Mini,Hybride Petrol /EL ,DP,FW/RW,,,,,,,,115.0,,1.5,,,26.0,4.5,3.0,,,,,,,,,normal,0.1153846153846154,,,False,4.5,False,Small,,derived_max_estimated,112.125,,,,,,
1194.0,USA,NASA Dryden Flight Research Center,DROID ,Mini,,RA,FW,,,,,,,,160.0,,1.0,,,36.0,9.0,9.0,,,,,,,,,normal,0.25,,,False,9.0,False,Small,,derived_max_estimated,104.0,,,,,,
858.0,Taiwan ROC,Nat Chung -Shan Inst of Science &Tech (NCSIST ),Kestrel II,MR,,M,FW,,,,,,,,185.0,,8.0,100.0,,120.0,216.0,27.0,,,,,,,,,normal,0.225,,,False,216.0,False,Small,,derived_max_datalink_likely,962.0,,,,,,
195.0,China (PR ),Nanjing Tianyi (Sky One),TY -HC30 ,Mini,,DP,FW,,,,,,,,140.0,,2.5,50.0,,28.0,12.5,5.0,,,,,,,,,normal,0.1785714285714286,,,False,12.5,False,Small,,derived_max_datalink_likely,227.5,,,,,,
1006.0,USA,Accurate Automation,X-43A-LS ,LADP,,M,FW,,,,,,,,434.0,,0.333,,,111.6,6.040620000000001,18.14,,,,,,,,,normal,0.1625448028673835,,,False,6.040620000000001,False,Small,,derived_max_estimated,93.93930000000002,,,,,,
1005.0,USA,Accurate Automation,LoFLYTE ,Mini,,DV,FW,,,,,,,,,,,,,31.75,,,,,,,,,,,normal,,,,False,,False,Small,,none,,,,,,,
797.0,South Korea,Korean Air -Aerospace Division (KAL -ASD ),unnamed prototype 1,CR,,M,FW,,,,,,,,150.0,,2.5,40.0,,65.0,,,,,,,,,,,normal,,,,False,,False,Small,,derived_max_datalink_likely,243.75,,,,,,
824.0,Spain,Elimco,X -Vision ,Mini,,DP,FW,,,,,,,,120.0,,3.0,60.0,,50.1,30.0,10.0,,,,,,,,,normal,0.1996007984031936,,,False,30.0,False,Small,,derived_max_datalink_likely,234.0,,,,,,
1184.0,USA,MicroLAV (ex Brandebury Tool Company ),NexDrone,Mini,Eng :DA60 (x2 ),DP,FW,,,,,,,,240.0,,6.0,,,35.83,95.28,15.88,,,,,,,,,normal,0.4432040189785097,,,False,95.28,False,Small,,derived_max_estimated,936.0,,,,,,
969.0,Ukraine,Chuguev Aircraft Repair Plant,Strepet -L ,SR,,DP,FW,,,,,,,,180.0,,6.0,80.0,,90.0,210.0,35.0,,,,,,,,,normal,0.3888888888888889,,,False,210.0,False,Small,,derived_max_datalink_likely,702.0,,,,,,
1250.0,USA,"Textron Systems (cxAAI Corp ,acquired in 2007)",Shadow 200RQ -7B,MR,Winglets &ext.wings ,M,FW,,,,,,,,203.0,,6.0,80.0,,170.0,163.2,27.2,,,,,,,,,normal,0.16,,,False,163.2,False,Tactical,,derived_max_datalink_likely,791.7,,,,,,
857.0,Taiwan ROC,Nat Chung -Shan Inst of Science &Tech (NCSIST ),Chung Shyang II,SR,,M,FW,,,,,,,,150.0,,8.0,100.0,,450.0,,,,,,,,,,,normal,,,,False,,False,Tactical,,derived_max_datalink_likely,780.0,,,,,,
199.0,China (PR ),NRIST,PW -1,MR,,M,FW,,,,,,,,180.0,,6.0,100.0,,210.0,180.0,30.0,,,,,,,,,normal,0.1428571428571428,,,False,180.0,False,Tactical,,derived_max_datalink_likely,702.0,,,,,,
796.0,South Korea,Korean Air -Aerospace Division (KAL -ASD ),KUS -9,SR,,M,FW,,,,,,,,180.0,,8.0,80.0,,190.0,160.0,20.0,,,,,,,,,normal,0.1052631578947368,,,False,160.0,False,Tactical,,derived_max_datalink_likely,936.0,,,,,,
1309.0,USA,AAI/Textron,AAI (Textron) RQ-7A Shadow,,,,,,,,,,,,,208.8,5.0,735.0,,150.0,,,,4.5,,3.9,3.4,,,,normal,,,,False,,False,Tactical,,,735.0,,NACA 4415,7.0,0.55,,NTNU-new:AAI (Textron) RQ-7A Shadow
854.0,Taiwan ROC,Nat Chung -Shan Inst of Science &Tech (NCSIST ),Albatross ,MR,,DP,FW,,,,,,,,111.0,,10.0,120.0,,450.0,450.0,45.0,,,,,,,,,normal,0.1,,,False,450.0,False,Tactical,,derived_max_datalink_likely,721.5,,,,,,
809.0,Spain,Aerdron,Solvis ,Micro,"EL ,Solar ",CC,FW,,,,,E,,,,,24.0,,,,48.0,2.0,,,,,,,,,normal,,,,False,48.0,False,,,none,,,,,,,
961.0,Ukraine,A.Drones,Grand Chimera ,CR,"EL ,VTOL ",DP,FW/RW,,,,,E,VTOL,,100.0,,1.5,60.0,,,15.0,10.0,,,,,,,,,normal,,,,False,15.0,False,,,derived_max_or_range,97.5,,,,,,
823.0,Spain,Elimco,Viewer ,Mini,EL ,DP,FW,,,,,E,,,109.0,,2.0,45.0,,13.0,8.0,4.0,,,,,,,,,normal,0.3076923076923077,,,False,8.0,False,Mini,,derived_max_or_range,141.7,,,,,,
519.0,Kazakhstan,Yak Alacón,Sunkar-1,Micro,"EL ,Hand or Cat Lnchd ",DP,FW,,,,,E,Hand,,105.0,,,20.0,,3.0,,,,,,,,,,,normal,,,,False,,False,Mini,,range_only_low_conf,20.0,,,,,,
822.0,Spain,Elimco,Scan ,Mini,EL ,DP,FW,,,,,E,,,98.0,,1.5,20.0,,5.5,3.0,2.0,,,,,,,,,normal,0.3636363636363636,,,False,3.0,False,Mini,,derived_max_datalink_likely,95.55,,,,,,
820.0,Spain,Elimco,E300 ,Mini,EL ,CC,FW,,,,,E,,,110.0,,3.0,45.0,,15.0,9.0,3.0,,,,,,,,,normal,0.2,,,False,9.0,False,Mini,,derived_max_datalink_likely,214.5,,,,,,
1181.0,USA,MicroUAV (ex Brandebury Tool Company ),Folding Wing ,Micro,"EL ,Ex ",M,FW,,,,,E,,,,,,,,2.72,,1.13,,,,,,,,,normal,0.4154411764705881,,,False,,False,Mini,,none,,,,,,,
1313.0,USA,AeroVironment,AeroVironment RQ-14a Dragon Eye,,,,,C,R,H,WT,E,,,64.8,36.0,1.0,5.0,,2.7,,1.0,,0.15,,1.1,0.9,,,,normal,,,,False,,False,Mini,,,5.0,,LA2573A,3.7,0.3,,NTNU-new:AeroVironment RQ-14a Dragon Eye
971.0,Ukraine,Del C,Observer -S ,CR,EL ,M,FW,,,,,E,,,100.0,,3.5,25.0,,6.5,5.25,1.5,,,,,,,,,normal,0.2307692307692308,,,False,5.25,False,Mini,,derived_max_datalink_likely,227.5,,,,,,
520.0,Kazakhstan,Yak Alacón,Sunkar -3,Mini,EL ,DP,FW,,,,,E,,,90.0,,,15.0,,3.0,,,,,,,,,,,normal,,,,False,,False,Mini,,range_only_low_conf,15.0,,,,,,
1182.0,USA,MicroUAV (ex Brandebury Tool Company ),Hawk Moth ,Micro,EL ,DP,FW,,,,,E,,,167.0,,2.0,,,4.08,,,,,,,,,,,normal,,,,False,,False,Mini,,derived_max_estimated,217.1,,,,,,
536.0,Mexico,Hydra Technologies,E2 Colibri ,Mini,"EL ,Hand -launched ",DP,FW,,,,,E,Hand,,,,0.5,21.0,,1.4,,,,,,,,,,,normal,,,,False,,False,Nano/Micro,,range_only_low_conf,21.0,,,,,,
819.0,Spain,Elimco,E100 ,Micro,EL ,CC,FW,,,,,E,,,50.0,,1.0,5.0,,1.0,0.15,0.15,,,,,,,,,normal,0.15,,,False,0.15,False,Nano/Micro,,derived_max_datalink_likely,32.5,,,,,,
784.0,South Korea,Korea Aerospace Research Institute,QTP -UAV ,CR,"Hybrid Petrol /EL EL , tilt",DP,FW/RW,tail-less,T,canard,WT,E,VTOL,,160.0,,0.5,,,48.0,1.5,3.0,,,,2.2,2.0,,,,normal,0.0625,,,False,1.5,False,Small,,derived_max_estimated,52.0,,,,,,
960.0,Ukraine,A.Drones,Chimera ,Mini,"EL ,VTOL ",DP,FW/RW,,,,,E,VTOL,,90.0,,2.0,,,25.0,8.0,4.0,,,,,,,,,normal,0.16,,,False,8.0,False,Small,,derived_max_estimated,117.0,,,,,,
1195.0,USA,Naval Research Lab .,Ion Tiger ,LALE,Fuel cells (H Gas /Liquid ),DP,FW,,,,,FC,,,,,48.0,,,,130.56,2.72,,,,,,,,,normal,,,,False,130.56,False,,,none,,,,,,,
64.0,Canada,EnergyOR Technologies,Tron H₂ ,Mini,"EL ,Fuel Cell ,VTOL ",DP,FW/TR,,,,,FC,VTOL,,160.0,,8.0,,,14.0,,,,,,,,,,,normal,,,,False,,False,Mini,,derived_max_estimated,832.0,,,,,,
84.0,China (PR ),Aviation Industry Corporation of China (AVIC ),AVIC I Sunshine ,SR,,M,FW,,,,,P,CTOL,,240.0,,12.0,230.0,,750.0,840.0,70.0,,,,,,,,,normal,0.0933333333333333,,,False,840.0,False,MALE,,derived_max_datalink_likely,1872.0,,,,,,
1316.0,USA,General Atomics,General Atomics MQ-1B Predator,,,,,inv-V,T,L,WT,P,CTOL,,216.0,129.6,24.0,1250.0,,1020.0,,204.0,,7.62,,16.8,8.22,,,,normal,,,,False,,False,MALE,,,1250.0,,Drela GW-19/GW-25,19.0,0.9,,NTNU-new:General Atomics MQ-1B Predator
1312.0,Israel,Aeronautics Defense Systems,Aeronautics Defense Aerolight,,,,,T,R,H,WT,P,,,185.0,92.2,4.0,150.0,,40.0,,8.0,,3.0,,4.0,2.56,,,,normal,,,,False,,False,Small,,,150.0,,,,,,NTNU-new:Aeronautics Defense Aerolight
1096.0,USA,Drone America,HugginAir ,MR,"Hybrid Petrol /EL ,VTOL ",CC,FW/RW,,,,,P,,,193.0,,8.5,,,38.5,115.6,13.6,,,,,,,,,normal,0.3532467532467533,,,False,115.6,False,Small,,derived_max_estimated,1066.325,,,,,,
1323.0,China,v,H-150,,,,,H-boom,T,H,Tboom,P,CTOL,,169.9,130.0,4.0,,,105.0,,20.0,,3.0,,4.9,2.92,,,,normal,,,,False,,False,Small,,,,,,12.0,0.4,,NTNU-new:XY Aviations H-150
1097.0,USA,Drone America,Pheobus ,MR,Petrol ,CC,FW,,,,,P,,,160.0,,7.0,,,226.7,476.0,68.0,,,,,,,,,normal,0.2999558888398765,,,False,476.0,False,Tactical,,derived_max_estimated,728.0,,,,,,
1094.0,USA,Drone America,Ariel Mk2,MR,Fire -fighting RPAS ,CC,FW,,,,,P,,,160.0,,10.0,,,454.0,1587.0,158.7,,,,,,,,,normal,0.3495594713656388,,,False,1587.0,False,Tactical,,derived_max_estimated,1040.0,,,,,,
779.0,South Korea,Korea Aerospace Research Institute,EAV -2,HALE,"EL :Fuel Cell Prototype ,Max Alt :5km , ",DP,FW,T,Polyhedral,H,WT,S,CartAssisted,,,43.5,4.5,,,18.0,,,,5.0,,6.0,,,paper,,normal,,,,False,,False,Mini,195.75,derived_cruise,195.75,,,,,,
1321.0,France,Sunbirds,Sunbirds Tigerwing,,,,,,,,,S,,,,34.9,24.0,64.0,,2.8,,,,0.45,,1.8,1.4,,,,normal,,,,False,,False,Mini,,,64.0,,,,,,NTNU-new:Sunbirds Tigerwing
780.0,South Korea,Korea Aerospace Research Institute,EAV -2H,HALE,"EL :Solar Cell Prototype ,MaxAt :10km ",DP,FW,T,Polyhedral,H,WT,S,CartAssisted,,,,,,,20.0,,,,10.0,,10.83,,,paper,,normal,,,,False,,False,Small,,none,,,,,,,
781.0,South Korea,Korea Aerospace Research Institute,EAV -3,HALE,"EL :Solar Cell Prototype ,MaxAt :18,5km",DP,FW,T,Polyhedral,H,WT,S,CartAssisted,,,,9.0,,,53.0,,,,18.5,,19.5,,,paper,,normal,,,,False,,False,Small,,none,,,,,,,
1062.0,USA,"Aurora Flight Sciences (Boeing ,2017)",SunLight Eagle ,MR,Solar ,RA,FW,,,,WT,S,CTOL,,,,7620.0,,,74.84,,,,,,34.75,,,,,high-suspect,,,,False,,False,Suspect,,none,,,,,,,
690.0,Russian Fed .,Sukhoi,Zond -1,HALE,,CC,FW,V,T,L,WT,Turbofan,CTOL,,612.0,,18.0,12000.0,12000.0,12000.0,27000.0,1500.0,,,,,,,,,normal,0.125,,,False,27000.0,False,HALE,,actual,12000.0,,,,,,
691.0,Russian Fed .,Sukhoi,Zond -2,HALE,,DP,FW,V,T,L,WT,Turbofan,CTOL,,734.0,,24.0,12000.0,12000.0,12000.0,36000.0,1500.0,,,,,,,,,normal,0.125,,,False,36000.0,False,HALE,,actual,12000.0,,,,,,
19.0,Argentina,Quimar,MQ-2,MR,"Jet, aircraft lunched",M,FW,cruciform,swept,L,WT,Turbojet,AirLaunched,,920.0,750.0,,250.0,,150.0,,,,,,1.6,2.3,0.48,,,normal,,,,False,,False,Tactical,,range_only_low_conf,250.0,,,,,,
132.0,China (PR ),CASC -CAAA (see above ),CH -805,UCAV,"RATO ,Parachute ",M,FW,tail-less,d,,FW,Turbojet,RATO,,730.0,,0.66,,,190.0,,,,,,,,,,,normal,,,,False,,False,Tactical,,derived_max_estimated,313.17,,,,,,
835.0,Spain,Singular Aircraft,SA03 ,MRE,"Flyox I proto , 	Twin turboprop ",DP,FW,,,,,Turboprop,CTOL,,263.0,,63.0,8334.0,8334.0,3800.0,129150.0,2050.0,,,,,,,,,normal,0.5394736842105263,,,False,129150.0,False,HALE,,actual,8334.0,,,,,,
786.0,South Korea,Korea Aerospace Research Institute,TR -100 (Smart UAV ),MR,"Petrol ,VTOL ",DP,FW/TR,T,R,M,WT,Turboprop,VTOL,,440.0,,5.0,200.0,,995.0,450.0,90.0,,6.0,,,,,company website,,normal,0.0904522613065326,,,False,450.0,False,MALE,,derived_max_datalink_likely,1430.0,,,,,,
905.0,UAE,EDGE Advanced Concept,ALLAG -E,Mini,counter UAV,M,FW,,,,,DF,AirLaunched,CUAV,,250.0,0.13,30.0,30.0,8.5,0.221,1.7,,,,0.6,0.8,,,,normal,0.2,,CUAV,False,0.221,False,Mini,32.5,actual,30.0,,,,,,
803.0,South Korea,Ucon Systems,Drone Killer,Micro,"EL , Anti -RPAS ",M,FW,,,,,E,,CUAV,150.0,,0.5,,,,,,,,,,,,,,normal,,,CUAV,False,,False,,,derived_max_estimated,48.75,,,,,,
906.0,UAE,EDGE Advanced Concept,SHADOW-3,Mini,counter UAV,M,FW,,,,,E,VTOL,CUAV,200.0,,0.33,20.0,,16.0,0.99,3.0,,,,2.0,2.5,,,,normal,0.1875,,CUAV,True,0.99,False,Mini,,derived_max_or_range,42.9,,,,,,
907.0,UAE,EDGE Advanced Concept,SHADOW-3,Mini,counter UAV jet version,M,FW,,,,,Turbojet,VTOL,CUAV,400.0,,0.33,20.0,,16.0,0.99,3.0,,,,2.0,2.5,,,,normal,0.1875,,CUAV,True,0.99,False,Mini,,derived_max_datalink_likely,85.8,,,,,,
1231.0,USA,Raytheon (ex Sensintel ;ex BAE Systems :ex Advanced Ceramics Research ),Coyote Block A2 ,CR,"CL ,Ex , jet, Rail-launched",M,FW,,,,,Turbojet,Catapult,CUAV,555.0,,0.1,10.0,,22.0,,,,,,,,,,,normal,,,CUAV,False,,False,Small,,derived_max_datalink_likely,36.075,,,,,,
289.0,France,SurveyCopter (acquired by Airbus D &S in 2011),SIRTAP ,SR,"OR-SAR-EW, BLOS, can be armed , estimated to be 16 m wingspan",M,FW,Y,T,H,WT,,CTOL,ISR,204.0,,20.0,2000.0,,750.0,3600.0,180.0,,,,,,,,,normal,0.24,,ISR,False,3600.0,False,MALE,,derived_max_or_range,2652.0,,,,,,
791.0,South Korea,Korean Aerospace Industries,Next Corps Surveillance UAV,MALE,,M,FW,Y,T,H,WT,,CTOL,ISR,,,,,,1700.0,,,,,,17.0,9.0,3.0,company website,,normal,,,ISR,False,,False,MALE,,none,,,,,,,
515.0,Japan,Aerosense (joint venture between Sony &Zero Moment Point ),Aerobo Wing (AS -VT01 ),Mini,"EL VTOL , 2.4GHZ/LTE ",CC,FW/RW,tail-less,swept,,FW,,VTOL,ISR,100.0,65.0,0.667,50.0,50.0,11.0,0.667,1.0,,,,2.15,1.235,0.415,,,normal,0.0909090909090909,,ISR,False,0.667,False,Mini,43.355,actual,50.0,,,,,,
735.0,Saudi Arabia,King Abdulaziz City for Science &Technology,Saqr 4,Mini,"EL ,Max .Alt .:5000m",DP,FW,,,,,,,ISR,120.0,,5.5,,,25.0,27.5,5.0,,,,3.75,2.0,,,,normal,0.2,,ISR,False,27.5,False,Small,,derived_max_estimated,429.0,,,,,,
1112.0,USA,Frontline Aerospace,V -Star ,MRE,VTOL box -wing ,M,FW,,,,boxW,DF,CTOL,ISR,533.0,,19.0,1000.0,1000.0,1070.5,3446.6,181.4,,,,,,,,,normal,0.1694535263895376,,ISR,False,3446.6,False,MALE,,actual,1000.0,,,,,,
1113.0,USA,Frontline Aerospace,V -Star /ER ,MRE,VTOL box -wing ,M,FW,,,,boxW,DF,CTOL,ISR,533.0,,24.0,1000.0,1000.0,1115.8,4353.6,181.4,,,,,,,,,normal,0.1625739379817172,,ISR,False,4353.6,False,MALE,,actual,1000.0,,,,,,
1109.0,USA,Frontline Aerospace,1/4 scale V -Star ,Mini,"VTOL box -wing , box-wing configuration and ducted fan propulsion system",M,FW,,,,boxW,DF,CTOL,ISR,148.0,,10.0,1111.0,1111.0,19.05,54.40000000000001,5.44,,,,,,,,,normal,0.2855643044619423,,ISR,False,54.40000000000001,False,Mini,,actual,1111.0,,,,,,
1110.0,USA,Frontline Aerospace,1/4 scale V -Star /ER ,Mini,"VTOL box -wing ,65""",M,FW,,,,boxW,DF,CTOL,ISR,139.0,,18.0,1500.0,1500.0,22.68,97.92,5.44,,,,,,,,,normal,0.2398589065255732,,ISR,False,97.92,False,Small,,actual,1500.0,,,,,,
1111.0,USA,Frontline Aerospace,1/4 scale V -Star /ERH ,Mini,"VTOL box -wing ,140""",M,FW,,,,boxW,DF,CTOL,ISR,139.0,,48.0,4074.0,4074.0,23.59,261.12,5.44,,,,,,,,,normal,0.2306061890631624,,ISR,False,261.12,False,Small,,actual,4074.0,,,,,,
1160.0,USA,L3 Unmanned Systems,Anex ,SR,"EL ,Cat .launched ",DP,FW,,,,,E,Catapult,ISR,111.0,,6.0,100.0,,,,,,,,,,,,,normal,,,ISR,False,,False,,,derived_max_datalink_likely,432.9,,,,,,
117.0,China (PR ),Beijing TT Aviation Technology,SP -9 VTOL ,Mini,"EL , VTOL",CC,FW,V,T,H,WT,E,VTOL,ISR,,80.0,1.5,50.0,,,3.0,2.0,,,,3.05,1.8,,,,normal,,,ISR,False,3.0,False,,120.0,derived_cruise_datalink_likely,120.0,,,,,,
517.0,Kazakhstan,National Defense University,Shagala (Seagull ),CR,"EL ,Catapult -Launched ",M,FW,C,T,H,WT,E,Catapult,ISR,110.0,,2.5,30.0,,,,,,,,,,,,,normal,,,ISR,False,,False,,,derived_max_datalink_likely,178.75,,,,,,
1262.0,USA,Theiss UAV Solutions (ex Theiss Aviation ),Primus Air ,Micro,"EL ,VTOL ",CC,FW/RW,,,,,E,VTOL,ISR,,,0.8,,,,1.816,2.27,,,,,,,,,normal,,,ISR,False,1.816,False,,,none,,,,,,,
1105.0,USA,Condor, Titan  LM1,Mini,"EL, swepforward wing",M,FW,,,,WT,E,Hand,ISR,185.0,74.0,2.5,60.0,,,2.925,1.17,,,,,,,,,normal,,,ISR,False,2.925,False,,185.0,derived_cruise_datalink_likely,185.0,,,,,,
